	PLAYER_ID	PLAYER_NAME	TEAM_ID	TEAM_ABBREVIATION	AGE	NICKNAME	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT	FGM	FGA	FG_PCT
199	203914	Gary Harris	1610612753	ORL	27.0	Gary	1.3	2.1	0.626	0.2	0.5	0.333	0.2	0.4	0.435	0.3	0.8	0.396	1.3	3.0	0.416	0.7	2.2	0.308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
200	1627780	Gary Payton II	1610612744	GSW	29.0	Gary	2.2	2.9	0.783	0.2	0.3	0.565	0.0	0.0	0.0	0.0	0.0	0.5	0.4	1.1	0.413	0.2	0.6	0.273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
201	1629018	Gary Trent Jr.	1610612761	TOR	23.0	Gary	1.1	2.0	0.524	0.6	1.3	0.415	0.6	1.3	0.462	1.0	2.4	0.416	1.1	3.1	0.359	2.1	5.2	0.395	0.0	0.0	0.667	0.0	0.0	0.0	0.0	0.0	0.0
202	201588	George Hill	1610612749	MIL	36.0	George	1.1	1.6	0.674	0.1	0.4	0.273	0.1	0.3	0.267	0.1	0.2	0.6	0.5	1.2	0.391	0.3	1.3	0.239	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
203	1628994	George King	1610612742	DAL	28.0	George	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0			
204	1627777	Georges Niang	1610612755	PHI	29.0	Georges	0.8	1.2	0.641	0.3	0.8	0.377	0.1	0.2	0.4	0.0	0.1	0.2	0.8	2.3	0.368	1.2	2.8	0.428	0.0	0.1	0.667	0.0	0.0	0.0	0.0	0.0	0.0
205	1630686	Georgios Kalaitzakis	1610612760	OKC	23.0	Georgios	1.9	2.9	0.655	0.0	0.1	0.0	0.1	0.4	0.25	0.1	0.5	0.2	0.4	1.4	0.273	0.6	1.5	0.412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
206	203507	Giannis Antetokounmpo	1610612749	MIL	27.0	Giannis	6.9	9.3	0.744	0.7	1.9	0.37	0.8	1.9	0.432	0.7	1.7	0.446	0.2	0.6	0.289	0.9	3.1	0.295	0.0	0.1	0.2	0.0	0.1	0.0	0.0	0.0	0.0
207	1629048	Goga Bitadze	1610612754	IND	22.0	Goga	2.0	2.9	0.704	0.1	0.4	0.25	0.0	0.1	0.286	0.0	0.0	0.5	0.1	0.3	0.25	0.4	1.3	0.292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
208	201609	Goran Dragic	1610612751	BKN	36.0	Goran	1.1	2.0	0.561	0.4	0.7	0.643	0.3	1.1	0.261	0.1	0.4	0.333	0.2	1.1	0.208	0.5	1.7	0.306	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0
209	202330	Gordon Hayward	1610612766	CHA	32.0	Gordon	2.1	3.5	0.601	0.4	1.3	0.318	0.7	1.8	0.402	0.6	1.1	0.5	0.8	1.9	0.451	1.1	2.9	0.375	0.0	0.1	0.5	0.0	0.0	0.0	0.0	0.0	0.0
210	203476	Gorgui Dieng	1610612737	ATL	32.0	Gorgui	0.3	0.4	0.688	0.1	0.2	0.429	0.1	0.2	0.571	0.1	0.3	0.5	0.2	0.6	0.333	0.5	1.1	0.458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
211	1629684	Grant Williams	1610612738	BOS	23.0	Grant	1.1	1.5	0.709	0.2	0.5	0.361	0.0	0.2	0.154	0.0	0.1	0.143	0.9	2.0	0.467	0.5	1.4	0.327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
212	1628960	Grayson Allen	1610612749	MIL	26.0	Grayson	1.0	1.7	0.624	0.2	0.5	0.441	0.1	0.4	0.346	0.1	0.2	0.4	0.8	1.9	0.429	1.6	4.0	0.397	0.0	0.1	0.5	0.0	0.0	0.0	0.0	0.0	0.0
213	1630535	Greg Brown III	1610612757	POR	20.0	Greg	1.3	2.3	0.551	0.0	0.2	0.125	0.0	0.1	0.333	0.0	0.1	0.0	0.2	0.8	0.237	0.2	0.7	0.355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
214	202328	Greg Monroe	1610612750	MIN	32.0	Greg	2.1	3.3	0.63	0.2	0.7	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
215	1628977	Hamidou Diallo	1610612765	DET	23.0	Hamidou	2.9	4.5	0.653	0.5	1.2	0.431	0.3	0.9	0.385	0.3	0.8	0.409	0.2	1.0	0.217	0.2	0.6	0.257	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
216	203084	Harrison Barnes	1610612758	SAC	30.0	Harrison	2.3	3.8	0.612	0.7	1.9	0.361	0.2	0.4	0.433	0.1	0.1	0.625	1.0	2.0	0.487	0.9	2.7	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
217	202355	Hassan Whiteside	1610612762	UTA	33.0	Hassan	2.8	3.7	0.75	0.5	1.0	0.455	0.1	0.3	0.263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
218	1629755	Hassani Gravett	1610612753	ORL	25.0	Hassani	0.3	0.6	0.4	0.1	0.3	0.5	0.4	0.4	1.0	0.0	0.1	0.0	0.6	0.9	0.714	0.9	2.4	0.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0
219	1629312	Haywood Highsmith	1610612748	MIA	25.0	Haywood	0.2	0.6	0.25	0.2	0.3	0.75	0.0	0.0	0.0	0.1	0.1	1.0	0.4	1.1	0.333	0.2	0.6	0.273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
220	1630529	Herbert Jones	1610612740	NOP	23.0	Herbert	2.3	3.8	0.613	0.2	0.8	0.254	0.1	0.1	0.5	0.0	0.1	0.429	0.6	1.8	0.331	0.3	0.8	0.371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
221	1629649	Ignas Brazdeikis	1610612753	ORL	23.0	Ignas	1.0	1.8	0.553	0.2	0.4	0.529	0.0	0.1	0.0	0.1	0.1	1.0	0.3	0.9	0.324	0.4	1.2	0.314	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
222	1630193	Immanuel Quickley	1610612752	NYK	23.0	Immanuel	0.7	1.2	0.574	0.5	1.2	0.413	0.5	1.1	0.419	0.2	0.4	0.353	0.5	1.5	0.322	1.3	3.7	0.366	0.0	0.3	0.133	0.0	0.0	0.0	0.0	0.0	0.0
223	1629067	Isaac Bonga	1610612761	TOR	22.0	Isaac	0.1	0.4	0.2	0.1	0.3	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
224	1630171	Isaac Okoro	1610612739	CLE	21.0	Isaac	2.1	3.6	0.601	0.1	0.4	0.28	0.0	0.1	0.25	0.0	0.1	0.167	0.7	1.9	0.357	0.1	0.4	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
225	1628392	Isaiah Hartenstein	1610612746	LAC	24.0	Isaiah	2.3	3.4	0.68	0.6	1.1	0.548	0.3	0.5	0.571	0.0	0.0	0.0	0.0	0.1	0.375	0.2	0.3	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
226	1630543	Isaiah Jackson	1610612754	IND	20.0	Isaiah	3.0	4.6	0.652	0.1	0.4	0.267	0.0	0.3	0.111	0.1	0.2	0.5	0.1	0.3	0.333	0.1	0.3	0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
227	1630198	Isaiah Joe	1610612755	PHI	22.0	Isaiah	0.2	0.3	0.625	0.0	0.1	0.25	0.1	0.1	0.5	0.1	0.3	0.25	0.4	1.0	0.36	0.5	1.6	0.318	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0
228	1630587	Isaiah Livers	1610612765	DET	23.0	Isaiah	0.5	0.7	0.692	0.1	0.2	0.5	0.1	0.1	1.0	0.1	0.4	0.143	0.6	1.6	0.355	0.8	1.7	0.5	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
229	1629676	Isaiah Roby	1610612760	OKC	24.0	Isaiah	2.3	3.5	0.646	0.3	1.2	0.294	0.0	0.2	0.222	0.0	0.0	1.0	0.4	0.9	0.436	0.6	1.4	0.459	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
230	1630191	Isaiah Stewart	1610612765	DET	21.0	Isaiah	2.9	5.2	0.559	0.2	0.5	0.429	0.0	0.2	0.118	0.1	0.2	0.563	0.0	0.2	0.188	0.2	0.5	0.389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
231	202738	Isaiah Thomas	1610612766	CHA	33.0	Isaiah	0.7	1.3	0.536	0.2	1.0	0.174	0.7	1.0	0.667	0.2	0.5	0.5	0.5	1.5	0.333	0.8	2.3	0.34	0.1	0.2	0.5	0.0	0.0	0.0	0.0	0.0	0.0
232	1630225	Isaiah Todd	1610612764	WAS	20.0	Isaiah	0.2	0.5	0.333	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.4	0.8	0.5	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
233	202397	Ish Smith	1610612764	WAS	33.0	Ish	0.8	1.7	0.495	0.3	0.8	0.353	0.4	1.0	0.375	0.9	2.0	0.472	0.2	0.5	0.485	0.2	0.6	0.293	0.0	0.1	0.5	0.0	0.0	0.0	0.0	0.1	0.0
234	1630688	Ish Wainright	1610612756	PHX	27.0	Ish	0.5	0.9	0.618	0.0	0.2	0.143	0.0	0.1	0.0	0.0	0.0	0.0	0.3	0.8	0.371	0.1	0.6	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
235	1627826	Ivica Zubac	1610612746	LAC	25.0	Ivica	3.2	4.8	0.676	0.8	1.5	0.496	0.1	0.2	0.615	0.0	0.1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
236	1630550	JT Thor	1610612766	CHA	19.0	JT	0.4	0.6	0.722	0.0	0.1	0.333	0.0	0.1	0.333	0.0	0.1	0.333	0.1	0.2	0.5	0.2	0.7	0.227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
237	1629630	Ja Morant	1610612763	MEM	22.0	Ja	5.6	8.6	0.652	1.8	4.3	0.43	1.0	2.6	0.387	0.1	0.5	0.286	0.4	1.1	0.349	1.1	3.2	0.348	0.0	0.2	0.2	0.1	0.2	0.4	0.0	0.1	0.0
238	203210	JaMychal Green	1610612743	DEN	32.0	JaMychal	1.6	2.4	0.665	0.1	0.3	0.429	0.0	0.2	0.3	0.1	0.2	0.727	0.3	0.8	0.321	0.2	1.0	0.232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
239	1630605	JaQuori McLaughlin	1610612742	DAL	24.0	JaQuori	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0							0.0	0.0	0.0
240	201580	JaVale McGee	1610612756	PHX	34.0	JaVale	3.1	4.4	0.698	0.6	1.2	0.506	0.1	0.3	0.455	0.0	0.1	0.2	0.0	0.1	0.5	0.0	0.1	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
241	203953	Jabari Parker	1610612738	BOS	27.0	Jabari	0.6	1.0	0.583	0.1	0.3	0.333	0.0	0.0	0.0	0.2	0.4	0.4	0.3	0.8	0.333	0.4	0.7	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0
242	1630183	Jaden McDaniels	1610612750	MIN	21.0	Jaden	1.9	2.8	0.658	0.3	0.8	0.333	0.2	0.3	0.609	0.1	0.2	0.438	0.9	2.5	0.35	0.3	1.1	0.275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
243	1630531	Jaden Springer	1610612755	PHI	19.0	Jaden	0.0	0.0	0.0	0.5	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0									
244	203109	Jae Crowder	1610612756	PHX	31.0	Jae	0.4	0.8	0.538	0.2	0.4	0.5	0.3	0.5	0.6	0.2	0.5	0.353	0.9	2.3	0.405	1.2	3.5	0.335	0.0	0.1	0.2	0.0	0.0	0.0	0.0	0.0	0.0
245	1630256	Jae'Sean Tate	1610612745	HOU	26.0	Jae'Sean	3.4	5.5	0.612	0.4	1.1	0.393	0.0	0.1	0.286	0.0	0.0	0.0	0.4	1.3	0.297	0.4	1.3	0.337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
246	1630186	Jahmi'us Ramsey	1610612758	SAC	21.0	Jahmi'us	0.7	1.2	0.591	0.1	0.6	0.222	0.0	0.1	0.0	0.1	0.4	0.4	0.2	0.4	0.375	0.3	0.8	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
247	1630693	Jaime Echenique	1610612764	WAS	25.0	Jaime	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0									
248	1627774	Jake Layman	1610612750	MIN	28.0	Jake	0.5	0.7	0.708	0.1	0.2	0.286	0.0	0.1	0.333	0.0	0.1	0.333	0.2	0.7	0.238	0.1	0.4	0.267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
249	1627751	Jakob Poeltl	1610612759	SAS	26.0	Jakob	4.2	5.9	0.719	1.2	2.5	0.465	0.6	1.3	0.483	0.0	0.1	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
250	1628973	Jalen Brunson	1610612742	DAL	25.0	Jalen	1.9	3.0	0.646	1.3	2.6	0.507	1.1	2.1	0.539	0.7	1.6	0.457	0.7	1.6	0.46	0.6	1.9	0.302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
251	1630224	Jalen Green	1610612745	HOU	20.0	Jalen	3.0	5.1	0.586	0.1	0.6	0.135	0.1	0.4	0.375	0.4	1.1	0.352	0.7	1.8	0.381	1.8	5.3	0.336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
252	1630552	Jalen Johnson	1610612737	ATL	20.0	Jalen	0.9	1.0	0.864	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.2	0.5	0.333	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
253	1629667	Jalen McDaniels	1610612766	CHA	24.0	Jalen	1.1	1.7	0.645	0.3	0.6	0.429	0.1	0.3	0.286	0.0	0.0	1.0	0.4	1.0	0.364	0.4	1.0	0.407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254	1630188	Jalen Smith	1610612754	IND	22.0	Jalen	1.9	2.8	0.698	0.5	1.0	0.49	0.1	0.4	0.333	0.1	0.3	0.438	0.3	1.0	0.271	0.6	1.6	0.363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
255	1630591	Jalen Suggs	1610612753	ORL	21.0	Jalen	2.4	4.5	0.547	0.3	1.4	0.215	0.3	0.5	0.48	0.3	0.8	0.3	0.1	1.1	0.127	0.8	2.9	0.259	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
256	1630547	James Bouknight	1610612766	CHA	21.0	James	1.1	2.3	0.468	0.1	0.8	0.105	0.0	0.2	0.0	0.0	0.1	0.5	0.2	0.8	0.286	0.4	1.1	0.355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
257	203516	James Ennis III	1610612743	DEN	31.0	James	1.1	2.1	0.533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.2	0.0	0.4	1.0	0.429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
258	201935	James Harden	1610612755	PHI	32.0	James	2.6	5.0	0.528	0.8	2.1	0.375	0.4	0.9	0.431	0.2	0.4	0.5	0.5	1.3	0.356	1.8	5.5	0.33	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
259	201949	James Johnson	1610612751	BKN	35.0	James	1.8	2.9	0.611	0.1	0.4	0.32	0.0	0.2	0.222	0.0	0.0	0.0	0.3	0.8	0.314	0.1	0.6	0.205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
260	1630691	Jamorko Pickett	1610612765	DET	24.0	Jamorko	0.3	0.5	0.667	0.1	0.4	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.4	1.4	0.294	0.6	1.8	0.348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
261	1630215	Jared Butler	1610612762	UTA	21.0	Jared	0.4	0.7	0.536	0.2	0.5	0.353	0.2	0.3	0.625	0.2	0.3	0.75	0.3	0.9	0.394	0.4	1.4	0.278	0.1	0.1	1.0	0.0	0.1	0.0	0.0	0.1	0.0
262	1629607	Jared Harper	1610612740	NOP	24.0	Jared	0.4	1.0	0.4	0.6	0.6	1.0	0.2	0.4	0.5	0.5	0.8	0.667	0.8	0.8	1.0	0.6	2.0	0.3	0.0	0.0	0.0				0.0	0.0	0.0
263	1628991	Jaren Jackson Jr.	1610612763	MEM	22.0	Jaren	2.4	4.4	0.544	1.2	3.0	0.391	0.3	0.7	0.404	0.1	0.1	0.714	0.4	1.5	0.281	1.2	3.6	0.33	0.0	0.1	0.333	0.0	0.0	1.0	0.0	0.0	0.0
264	1629020	Jarred Vanderbilt	1610612750	MIN	23.0	Jarred	2.7	4.0	0.659	0.1	0.5	0.282	0.0	0.1	0.25	0.0	0.0	0.0	0.0	0.1	0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
265	1628386	Jarrett Allen	1610612739	CLE	24.0	Jarrett	5.4	7.1	0.763	0.8	1.8	0.45	0.1	0.3	0.368	0.2	0.3	0.688	0.0	0.1	0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
266	1629633	Jarrett Culver	1610612763	MEM	23.0	Jarrett	0.7	1.2	0.543	0.1	0.5	0.2	0.1	0.3	0.4	0.2	0.4	0.364	0.2	0.8	0.308	0.2	0.8	0.259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
267	1629600	Jarron Cumberland	1610612757	POR	24.0	Jarron	0.3	0.3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
268	1629602	Javin DeLaurier	1610612749	MIL	24.0	Javin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0									
269	1629750	Javonte Green	1610612741	CHI	28.0	Javonte	2.0	2.9	0.675	0.1	0.4	0.391	0.0	0.2	0.2	0.0	0.0	0.0	0.4	1.1	0.403	0.1	0.4	0.241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
270	1630606	Javonte Smart	1610612748	MIA	23.0	Javonte	0.5	1.1	0.444	0.1	0.2	0.333	0.1	0.4	0.167	0.1	0.4	0.2	0.2	0.4	0.5	0.3	1.3	0.238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0
271	1629637	Jaxson Hayes	1610612740	NOP	22.0	Jaxson	2.7	3.6	0.736	0.4	0.9	0.46	0.1	0.2	0.583	0.0	0.1	0.2	0.1	0.4	0.276	0.2	0.4	0.429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272	1630643	Jay Huff	1610612747	LAL	24.0	Jay	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.3	0.0	0.0	0.0	0.0				0.0	0.0	0.0
273	1630206	Jay Scrubb	1610612746	LAC	21.0	Jay	0.4	0.8	0.571	0.0	0.1	0.0	0.2	0.4	0.6	0.1	0.2	0.333	0.1	0.4	0.286	0.3	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
274	1627759	Jaylen Brown	1610612738	BOS	25.0	Jaylen	3.9	5.9	0.654	0.8	2.1	0.374	0.6	1.4	0.457	0.7	1.6	0.462	1.0	2.6	0.366	1.7	4.7	0.368	0.1	0.2	0.3	0.0	0.0	0.0	0.0	0.0	0.0
275	1629658	Jaylen Hoard	1610612760	OKC	23.0	Jaylen	3.9	6.1	0.628	0.9	2.4	0.353	0.2	0.5	0.333	0.2	0.2	1.0	1.2	2.5	0.467	0.3	1.6	0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
276	1628537	Jaylen Morris	1610612759	SAS	26.0	Jaylen	0.0	1.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0				0.0	0.0	0.0
277	1629669	Jaylen Nowell	1610612750	MIN	22.0	Jaylen	1.2	1.9	0.607	0.4	1.0	0.424	0.5	0.9	0.509	0.2	0.4	0.409	0.5	1.2	0.465	0.5	1.4	0.348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
278	1629873	Jaysean Paige	1610612765	DET	27.0	Jaysean	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0
279	1628369	Jayson Tatum	1610612738	BOS	24.0	Jayson	4.1	6.3	0.658	0.7	1.9	0.389	0.4	1.4	0.315	0.7	1.8	0.41	1.2	2.9	0.407	2.1	6.3	0.335	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0
280	1630288	Jeff Dowtin	1610612753	ORL	25.0	Jeff	0.4	0.7	0.667	0.0	0.3	0.0	0.1	0.6	0.2	0.3	0.4	0.667	0.1	0.6	0.2	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
281	201145	Jeff Green	1610612743	DEN	35.0	Jeff	2.3	3.2	0.722	0.4	0.9	0.493	0.2	0.5	0.389	0.1	0.2	0.294	0.4	1.4	0.32	0.3	0.9	0.313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
282	1629203	Jemerrio Jones	1610612747	LAL	27.0	Jemerrio	1.0	1.0	1.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0
283	203924	Jerami Grant	1610612765	DET	28.0	Jerami	2.4	4.1	0.588	0.4	1.1	0.412	0.3	1.2	0.263	0.9	2.2	0.4	1.1	3.1	0.345	1.1	2.9	0.394	0.0	0.2	0.167	0.0	0.0	0.0	0.0	0.0	0.0
284	1630526	Jeremiah Robinson-Earl	1610612760	OKC	21.0	Jeremiah	1.2	2.2	0.561	0.2	0.4	0.409	0.1	0.3	0.231	0.1	0.3	0.286	0.5	1.4	0.333	0.7	2.0	0.354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
285	203087	Jeremy Lamb	1610612758	SAC	30.0	Jeremy	0.5	0.9	0.549	0.3	0.9	0.36	0.4	0.9	0.429	0.2	0.5	0.423	0.3	1.0	0.316	0.7	1.9	0.349	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0
286	1630579	Jericho Sims	1610612752	NYK	23.0	Jericho	0.9	1.2	0.792	0.0	0.1	0.25	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287	1628975	Jevon Carter	1610612749	MIL	26.0	Jevon	0.1	0.3	0.353	0.0	0.1	0.375	0.1	0.2	0.467	0.2	0.6	0.343	0.6	1.5	0.423	0.4	1.2	0.363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288	202710	Jimmy Butler	1610612748	MIA	32.0	Jimmy	3.8	5.9	0.64	1.1	2.8	0.386	1.1	2.4	0.474	0.5	1.2	0.412	0.3	1.3	0.208	0.2	0.9	0.226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
289	1629111	Jock Landale	1610612759	SAS	26.0	Jock	1.2	1.7	0.689	0.1	0.3	0.375	0.0	0.1	0.2	0.0	0.0	1.0	0.2	0.6	0.375	0.3	1.1	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
290	203925	Joe Harris	1610612751	BKN	30.0	Joe	0.6	1.3	0.444	0.2	0.6	0.333	0.2	0.4	0.5	0.1	0.1	0.5	1.4	3.1	0.465	1.5	3.3	0.457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291	204060	Joe Ingles	1610612757	POR	34.0	Joe	0.5	0.7	0.71	0.3	0.5	0.591	0.0	0.1	0.25	0.0	0.0	0.0	0.7	1.8	0.388	1.1	3.3	0.324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292	2207	Joe Johnson	1610612738	BOS	41.0	Joe				0.0	0.0	0.0				1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0							0.0	0.0	0.0
293	1630580	Joe Wieskamp	1610612759	SAS	22.0	Joe	0.1	0.2	0.8	0.0	0.1	0.0	0.0	0.1	0.5	0.0	0.1	0.0	0.3	0.8	0.3	0.3	0.9	0.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294	1630555	Joel Ayayi	1610612764	WAS	22.0	Joel	0.0	0.1	0.0	0.0	0.4	0.0	0.3	0.3	1.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295	203954	Joel Embiid	1610612755	PHI	28.0	Joel	4.5	6.2	0.72	0.9	2.6	0.347	1.7	3.9	0.422	1.3	2.8	0.472	0.3	1.0	0.303	1.1	3.0	0.369	0.1	0.1	0.5	0.0	0.0	0.0	0.0	0.0	0.0
296	1628381	John Collins	1610612737	ATL	24.0	John	3.5	5.1	0.689	0.7	1.4	0.474	0.6	1.3	0.457	0.3	0.8	0.39	0.6	1.7	0.362	0.6	1.6	0.364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297	1629723	John Konchar	1610612763	MEM	26.0	John	0.9	1.3	0.728	0.1	0.3	0.421	0.1	0.2	0.5	0.0	0.2	0.182	0.4	1.1	0.405	0.3	0.7	0.415	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0
298	1630257	Jon Teske	1610612763	MEM	25.0	Jon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0
